0.42,0.43489,0.36648,0,0
0.44,0.43967,0.3648,0,0
0.46,0.43942,0.36033,0,0
0.48,0.43479,0.35373,0,0
0.5,0.42487,0.34853,0,0
0.52,0.41727,0.34871,0,0
0.54,0.40594,0.34789,0,0
0.56,0.40162,0.35703,0,0
0.58,0.40435,0.37373,0,0
0.6,0.41207,0.39156,0,0
0.62,0.42371,0.40932,0,0
0.64,0.43901,0.42444,0,0
0.66,0.4546,0.43744,0,0
0.68,0.46988,0.44813,0,0
0.7,0.48344,0.45486,0,0
0.72,0.49558,0.45733,0,0
0.74,0.50604,0.45378,0,0
0.76,0.51475,0.44655,0,0
0.78,0.5224,0.43872,0,0
0.8,0.52779,0.42839,0,0
0.82,0.53296,0.42783,0,0
0.84,0.53905,0.43129,0,0
0.86,0.5457,0.43948,0,0
0.88,0.55273,0.45617,0,0
0.9,0.56098,0.47988,0,0
0.92,0.56997,0.5075,0,0
0.94,0.58029,0.54148,0,0
0.96,0.59013,0.5708,0,0
0.98,0.59871,0.58948,0,0
1,0.60714,0.60704,0,0
80,80,80,80,80
80,80,80,80,80
80,80,80,80,80
0.3,0.64479,0.57547,0,0
0.32,0.64977,0.57809,0,0
0.34,0.6537,0.57681,0,0
0.36,0.65464,0.57245,0,0
0.38,0.65943,0.57236,0,0
0.4,0.66548,0.56584,0,0
0.42,0.67036,0.55653,0,0
0.44,0.67272,0.5462,0,0
0.46,0.67157,0.53409,0,0
0.48,0.66734,0.52092,0,0
0.5,0.65931,0.50923,0,0
0.52,0.65302,0.50152,0,0
0.54,0.64391,0.49324,0,0
0.56,0.64014,0.49136,0,0
0.58,0.64173,0.49403,0,0
0.6,0.64704,0.49689,0,0
0.62,0.65518,0.49955,0,0
0.64,0.66594,0.49987,0,0
0.66,0.67677,0.49882,0,0
0.68,0.68727,0.49578,0,0
0.7,0.69646,0.48906,0,0
0.72,0.7046,0.47806,0,0
0.74,0.71156,0.46153,0,0
0.76,0.71731,0.4436,0,0
0.78,0.72232,0.4278,0,0
0.8,0.72581,0.41191,0,0
0.82,0.72915,0.41148,0,0
0.84,0.73309,0.41621,0,0
0.86,0.73739,0.42682,0,0
0.88,0.74192,0.44827,0,0
0.9,0.74722,0.47605,0,0
0.92,0.75298,0.50731,0,0
0.94,0.75957,0.54348,0,0
0.96,0.76581,0.57377,0,0
0.98,0.77123,0.58998,0,0
1,0.77653,0.60542,0,0
90,90,90,90,90
90,90,90,90,90
90,90,90,90,90
0.3,1,NaN,0,NaN
0.32,1,NaN,0,NaN
0.34,1,NaN,0,NaN
0.36,1,NaN,0,NaN
0.38,1,NaN,0,NaN
0.4,1,NaN,0,NaN
0.42,1,NaN,0,NaN
0.44,1,NaN,0,NaN
0.46,1,NaN,0,NaN
0.48,1,NaN,0,NaN
0.5,1,NaN,0,NaN
0.52,1,NaN,0,NaN
0.54,1,NaN,0,NaN
0.56,1,NaN,0,NaN
0.58,1,NaN,0,NaN
0.6,1,NaN,0,NaN
0.62,1,NaN,0,NaN
0.64,1,NaN,0,NaN
0.66,1,NaN,0,NaN
0.68,1,NaN,0,NaN
0.7,1,NaN,0,NaN
0.72,1,NaN,0,NaN
0.74,1,NaN,0,NaN
0.76,1,NaN,0,NaN
0.78,1,NaN,0,NaN
0.8,1,NaN,0,NaN
0.82,1,NaN,0,NaN
0.84,1,NaN,0,NaN
0.86,1,NaN,0,NaN
0.88,1,NaN,0,NaN
0.9,1,NaN,0,NaN
0.92,1,NaN,0,NaN
0.94,1,NaN,0,NaN
0.96,1,NaN,0,NaN
0.98,1,NaN,0,NaN
1,1,NaN,0,NaN
